EmployeeID,TotalWorkingHours,Billable_Hours,Hours_off_Duty,Touring_Hours,NoOfProjects,ActualTimeSpent
emp-195,205,191,0,190.5,2,75
emp-195,189,165,16,164.5,5,104
emp-195,238,205,32,198.5,5,141
emp-195,178,138,8,134.5,3,166
emp-195,186,104,0,104.5,1,14
emp-195,219,123,0,98.5,3,28
emp-195,130,34.5,0,7.5,5,61
emp-195,209,161,0,0,3,21
emp-195,245,162,32,144.5,3,118
emp-195,208,159,16,161.5,1,50
emp-195,283,201,8,203.5,2,69
emp-195,208,152,16,151.5,2,106
emp-195,212,160,0,160.5,1,77
emp-195,209,54,146,54.5,1,113
emp-195,204,138,24,136.5,1,140
emp-195,188,153,8,152.5,1,170
emp-195,204,159,0,160.5,1,197
emp-195,260,205,0,205.5,1,231
emp-195,200,148,0,50.5,3,252
emp-195,174,134,24,0,1,37
emp-195,164,154,0,0,1,64
emp-195,153,110,32,0,1,89
emp-195,92,80,0,0,1,103
emp-196,164,158,0,160.5,1,79
emp-196,158,125,36,124.5,1,105
emp-196,198,71,128,72.5,1,120
emp-196,166,138,16,136.5,2,160
emp-196,175,151,0,152.5,1,51
emp-196,234,162,0,160.5,1,82
emp-196,170,144,16,144.5,1,113
emp-196,179,138,8,140.5,1,142
emp-196,223,175,8,176.5,3,149
emp-196,175,119,48,119.5,2,50
emp-196,214,183,16,185.5,2,86
emp-196,164,151,8,152.5,2,110
emp-196,181,139,40,140.5,2,128
emp-196,225,207,20,207.5,2,163
emp-196,181,145,24,145.5,2,187
emp-196,161,150,12,148.5,2,202
emp-196,180,158,0,160.5,1,43
emp-196,224,190,4,188.5,1,78
emp-196,160,138,16,136.5,1,106
emp-196,188,2,56,0,0,0
emp-196,158,0,0,0,0,0
emp-196,158,73,24,72.5,1,9
emp-196,93,79,8,80.5,1,20
emp-197,199,164,8,0,4,79
emp-197,192,145,16,0,3,103
emp-197,240,170,48,0,3,131
emp-197,184,129,8,0,4,161
emp-197,180,148,0,0,3,180
emp-197,231,194,0,152.5,2,50
emp-197,178,162,0,160.5,1,48
emp-197,174,96,48,98.5,1,79
emp-197,230,193,8,192.5,1,111
emp-197,169,97,24,96.5,1,13
emp-197,228,192,8,190.5,1,48
emp-197,192,147,8,146.5,1,78
emp-197,177,158,0,156.5,1,104
emp-197,216,175,24,177.5,1,139
emp-197,165.5,149,8,150.5,1,169
emp-197,169,149,8,151.5,1,194
emp-197,170,156,0,156.5,1,224
emp-197,169.5,156,0,156.5,1,260
emp-197,209.5,170,0,172.5,1,289
emp-197,173,66,24,66.5,2,296
emp-197,151,27,0,15.5,2,27
emp-197,172,98,16,93.5,2,35
emp-197,86,86,0,80.5,2,43
emp-198,257.5,208,0,207.5,1,76
emp-198,213.5,207.5,0,208,2,99
emp-198,292.5,207.5,80,210,1,20
emp-198,201.5,135,8,137.5,1,57
emp-198,217.5,179,4,181.5,1,89
emp-198,316,262.5,0,265,1,128
emp-198,205.5,169.5,0,172,1,156
emp-198,241,213,8,213.5,2,182
emp-198,226.5,163.5,33,162,2,219
emp-198,215,180,0,182.5,2,244
emp-198,260.5,210,8,212.5,2,279
emp-198,216,133.5,28,0,1,20
emp-198,230.5,160,0,0,1,51
emp-198,241.5,184.5,34,0,1,83
emp-198,232,139,40,0,1,106
emp-198,241.5,174.5,16,0,2,125
emp-198,272,235.5,0,0,1,40
emp-198,280.5,206.5,40,0,1,75
emp-198,279.5,218.5,0,0,1,103
emp-198,272.5,192,64,0,1,133
emp-198,182,113,40,0,1,167
emp-198,196,166,16,0,1,197
emp-198,88,92,0,0,1,212
emp-199,225,174,8,173.5,1,79
emp-199,205,131,16,133.5,2,96
emp-199,176,93,48,95.5,1,33
emp-199,205,167,0,166.5,1,64
emp-199,213.5,183,0,185.5,1,93
emp-199,266,206,24,205.5,1,125
emp-199,223.5,180,0,182.5,1,155
emp-199,232.5,162,8,164.5,2,184
emp-199,275,178,40,176.5,2,219
emp-199,220,137,40,135.5,2,245
emp-199,231,151,8,149.5,3,254
emp-199,189,152,8,150.5,1,41
emp-199,178.5,162,0,160.5,1,71
emp-199,206.5,132,70,130.5,1,99
emp-199,169,142,16,144.5,1,134
emp-199,168,138.5,8,138,2,141
emp-199,192.5,184,0,183.5,1,42
emp-199,221,212,0,212.5,1,77
emp-199,178.5,152,0,154.5,1,104
emp-199,240,171,48,169.5,1,134
emp-199,177.5,164,0,166.5,1,170
emp-199,165,123,40,123.5,1,198
emp-199,81,81,0,83.5,1,212
emp-200,232.5,170,0,168.5,1,76
emp-200,228.5,144,0,145.5,2,96
emp-200,256,122,96,123.5,2,132
emp-200,236.5,170,8,171.5,2,152
emp-200,230.5,182,0,180.5,1,91
emp-200,285,209,20,208.5,1,124
emp-200,248,189.5,0,188,1,152
emp-200,247,181.5,6,180,2,181
emp-200,300,240.5,0,241,2,216
emp-200,207,67,24,66.5,2,232
emp-200,268,169,33,171.5,1,29
emp-200,229.5,140.5,8,139,2,54
emp-200,228.5,179,0,180.5,2,63
emp-200,250,160,31,161.5,1,64
emp-200,231,151,40,150.5,2,141
emp-200,235.5,176,8,175.5,2,177
emp-200,215.5,175,0,176.5,4,181
emp-200,271,197,0,196.5,1,47
emp-200,196.5,103,40,104.5,1,71
emp-200,238,106,60,108.5,1,103
emp-200,168.5,105,0,105.5,1,140
emp-200,103.5,63,16,61.5,1,154
emp-200,42,-1,0,0,0,0
emp-201,161,162,0,0,1,23
emp-201,158,160,0,0,1,50
emp-201,199,176,16,0,1,82
emp-201,168,118,8,0,1,110
emp-201,161,162,0,0,1,142
emp-201,198,178,16,0,1,173
emp-201,165,157,0,0,1,201
emp-201,170,162,8,0,2,209
emp-201,204,195,8,0,1,48
emp-201,160,114,48,0,1,78
emp-201,202,101,64,0,1,100
emp-201,163.5,80,40,0,1,5
emp-201,162,153,8,0,1,36
emp-201,198,143,16,0,1,69
emp-201,166,142,24,0,1,97
emp-201,160,152,8,0,1,127
emp-201,158,158,0,0,1,156
emp-201,220,223,0,0,2,190
emp-201,160,151,0,0,1,215
emp-201,199,182,16,0,1,253
emp-201,166,150,0,0,1,281
emp-201,162,96,56,0,1,301
emp-201,81,-1,72,0,0,0
emp-202,184.5,169.5,0,134.5,2,77
emp-202,229,200.5,28,199,1,104
emp-202,179,104.5,56,105,2,127
emp-202,177.5,135.5,8,136,2,20
emp-202,204,172,0,172.5,1,47
emp-202,240,202,0,204.5,1,86
emp-202,203,181,0,180.5,1,110
emp-202,182,134,0,135.5,1,134
emp-202,228,-2,8,0,0,0
emp-202,202.5,-1,16,0,0,0
emp-202,237,-1,8,0,0,0
emp-202,92,66,28,0,1,19
emp-202,195,190,0,0,2,48
emp-202,215,133,80,0,2,77
emp-202,162,31,128,0,1,114
emp-202,181,154,8,0,1,138
emp-202,193,170,0,0,1,170
emp-202,221,220,0,0,1,202
emp-202,179,174,0,0,1,232
emp-202,237.5,219,0,0,1,266
emp-202,177.5,172,0,0,1,292
emp-202,166,132,16,0,1,322
emp-202,82,80,0,0,1,336
emp-203,175.5,161,0,0,1,75
emp-203,181,149,16,0,1,106
emp-203,212.5,153,48,0,1,132
emp-203,168,146,8,0,1,169
emp-203,184,94,0,0,1,191
emp-203,217.5,0,80,0,0,0
emp-203,219,-1,0,0,0,0
emp-203,182,87,8,88.5,1,15
emp-203,217,196,8,196.5,1,50
emp-203,161.5,134,24,136.5,1,79
emp-203,217.5,81,8,80.5,1,92
emp-203,196,88,8,0,1,6
emp-203,245.5,199,0,0,1,33
emp-203,282,203.5,16,0,1,68
emp-203,188,43,80,0,1,86
emp-203,220,166,16,0,2,128
emp-203,234,178,0,0,3,148
emp-203,231,88,0,0,2,162
emp-203,166.5,0,24,0,0,0
emp-203,208,2,32,0,0,0
emp-203,177,1,0,0,0,0
emp-203,182,-2,16,0,0,0
emp-203,95,-2,0,0,0,0
emp-204,350,267,0,268.5,1,77
emp-204,265,218,16,218.5,2,97
emp-204,254,137,120,135.5,1,15
emp-204,239,214,8,216.5,1,65
emp-204,311,246,0,248.5,1,93
emp-204,402,330,0,331.5,1,125
emp-204,279,248,0,248.5,1,155
emp-204,269,254,8,254.5,2,183
emp-204,155,158,0,157.5,2,216
emp-204,205,173,16,174.5,2,244
emp-204,282,183,0,50.5,3,253
emp-204,222,180,0,0,1,44
emp-204,194,134,40,0,1,70
emp-204,210,178,32,0,1,105
emp-204,160,152,8,0,1,131
emp-204,158,26,136,0,1,162
emp-204,160,-2,0,0,0,0
emp-204,242,201,0,0,1,21
emp-204,170,52,0,0,1,26
emp-204,202,-2,0,0,0,0
emp-204,168,-2,0,0,0,0
emp-204,196,53,16,0,1,0
emp-204,125,123,0,0,1,14
emp-205,145,57,0,58.5,2,65
emp-205,158,142,16,0,1,20
emp-205,198,151,8,0,1,51
emp-205,163,128,8,0,2,61
emp-205,170,164,0,120.5,2,19
emp-205,230,227,0,229.5,1,51
emp-205,159,42,120,40.5,2,79
emp-205,204,191,8,191.5,1,28
emp-205,229,220,8,221.5,1,64
emp-205,196,179,16,178.5,2,90
emp-205,236,227,8,228.5,2,106
emp-205,179,155,24,153.5,1,86
emp-205,178,180,0,180.5,1,111
emp-205,233,205,16,207.5,2,127
emp-205,178,86,80,87.5,1,44
emp-205,186,181,8,179.5,2,78
emp-205,211,209,0,210.5,1,51
emp-205,244,215,0,217.5,1,82
emp-205,193,190,0,191.5,1,112
emp-205,219,198,16,197.5,2,148
emp-205,162,161,0,160.5,1,175
emp-205,161,145,16,144.5,1,78
emp-205,79,82,0,80.5,1,91
emp-206,194,160,32,12.5,3,72
emp-206,189,157,16,6.5,2,65
emp-206,220.5,160.5,40,0,1,56
emp-206,173.5,156,8,0,1,90
emp-206,195,150.5,8,0,1,118
emp-206,227,198,0,0,1,156
emp-206,173.5,134.5,34,0,1,183
emp-206,228,35,8,34.5,1,252
emp-206,276,100,16,101.5,2,260
emp-206,226,180,12,181.5,2,308
emp-206,321,238,0,238.5,2,324
emp-206,129,110,0,109.5,1,84
emp-206,243,217,8,218.5,2,425
emp-206,161,23,64,24.5,1,0
emp-206,165,109,24,109.5,3,22
emp-206,253,233,0,233.5,3,526
emp-206,271,229,40,231.5,2,554
emp-206,196,111,0,110.5,2,572
emp-206,199,0,44,0,0,0
emp-206,79,-1,0,0,0,0
emp-206,162,102,16,0,1,16
emp-206,79,74,0,0,1,30
emp-207,143,70,16,71.5,3,37
emp-207,172,78,16,80.5,3,70
emp-207,132,-1,44,0,0,0
emp-207,96,2,34,0,0,0
emp-207,212,169,0,170.5,1,22
emp-207,256,233,0,234.5,1,57
emp-207,205,197,0,195.5,1,84
emp-207,212,168,8,168.5,2,91
emp-207,239,217,8,219.5,1,49
emp-207,203,119,45,117.5,1,77
emp-207,252,200,16,199.5,1,110
emp-207,160,63,20,61.5,1,133
emp-207,119,7,0,5.5,1,0
emp-207,170,99,16,98.5,1,37
emp-207,153,-2,44,0,0,0
emp-207,117,1,16,0,0,0
emp-207,128,86,0,88.5,1,14
emp-207,233,201,0,200.5,1,47
emp-207,198,151,12,152.5,1,77
emp-207,269,209,20,207.5,1,110
emp-207,171,128,28,129.5,1,139
emp-207,191,161,16,162.5,1,168
emp-207,98,79,0,80.5,1,184
emp-208,164.5,147,0,0,1,72
emp-208,189,155,16,0,1,100
emp-208,198,169,32,0,1,133
emp-208,193.7999999523,171,8,0,1,161
emp-208,163.5,138,0,32.5,2,191
emp-208,233,222,0,175.5,2,222
emp-208,161,161,0,160.5,1,62
emp-208,165,148,16,145.5,2,258
emp-208,199,190,8,192.5,1,128
emp-208,162,149,16,147.5,2,341
emp-208,202.5,191.5,8,192.5,2,348
emp-208,164.5,162.5,0,160.5,3,400
emp-208,158,78,80,80.5,1,230
emp-208,201,145,56,144.5,2,274
emp-208,158,144,16,144.5,1,42
emp-208,170,152,0,150.5,2,330
emp-208,173,150,0,152.5,1,19
emp-208,205.5,199,0,200.5,1,58
emp-208,162.5,144,0,144.5,1,84
emp-208,201,169,31,169.5,1,117
emp-208,160,153,0,152.5,1,145
emp-208,161,142,16,144.5,2,176
emp-208,80,79,0,80.5,1,190
emp-209,225,220,0,0,1,76
emp-209,189,168.5,16,0,2,99
emp-209,215,208,8,0,2,113
emp-209,170,50,120,0,1,83
emp-209,206.5,205.5,0,0,1,110
emp-209,254,238,0,0,1,146
emp-209,239.5,166,0,0,1,177
emp-209,199,180.5,8,0,1,202
emp-209,254,235,8,0,1,236
emp-209,201,162,16,0,1,268
emp-209,256.5,233.5,8,0,1,303
emp-209,238.5,189,8,0,1,330
emp-209,227,202,0,0,1,356
emp-209,270,244,14,0,1,394
emp-209,161,2,160,0,0,0
emp-209,170.5,96.5,16,36.5,2,433
emp-209,191,185,0,184.5,1,29
emp-209,265,186.5,0,189,1,64
emp-209,197.5,186.5,0,186,1,92
emp-209,251,186.5,16,189,2,124
emp-209,198,161,0,160.5,2,152
emp-209,178.5,143,16,144.5,1,85
emp-209,83.5,81,0,80.5,1,100
emp-210,201,158,0,156.5,1,27
emp-210,191.5,140,26,124.5,2,57
emp-210,233,158,44,142.5,2,82
emp-210,246.5,198,8,0,3,83
emp-210,246,207,0,0,6,96
emp-210,249,226.5,0,0,3,132
emp-210,182,130,37,0,1,104
emp-210,196,153,15,0,1,132
emp-210,262,228,8,0,1,168
emp-210,161,128,16,0,2,196
emp-210,253.5,198.5,0,0,2,230
emp-210,199,148,17,0,1,84
emp-210,192,178,0,0,1,114
emp-210,225.5,182,28,0,1,148
emp-210,163,98,30,0,1,169
emp-210,193,125.5,28.5,0,2,205
emp-210,186.5,160.5,8,0,2,212
emp-210,228.5,178.5,0,0,1,82
emp-210,180.5,136.5,33,0,1,114
emp-210,276.5,202.5,16,0,1,146
emp-210,204,179,0,0,1,176
emp-210,177.5,118.5,44,0,1,204
emp-210,90.5,89.5,0,0,1,215
emp-211,160,78,80,80.5,1,65
emp-211,165,122,16,120.5,1,107
emp-211,210,187,8,189.5,1,138
emp-211,172,141,8,140.5,2,163
emp-211,169,144,7,144.5,1,50
emp-211,217,168,0,168.5,1,84
emp-211,160,62,88,64.5,1,100
emp-211,158,95,32,96.5,1,15
emp-211,207,150,0,152.5,1,51
emp-211,169,137,16,24.5,2,54
emp-211,234,190,8,0,1,48
emp-211,167,152,8,0,1,76
emp-211,172,137,0,0,1,107
emp-211,219,156,35,0,1,141
emp-211,183,134,16,0,1,167
emp-211,180,108,16,0,1,198
emp-211,179,163,0,0,2,205
emp-211,208,39.5,0,0,1,29
emp-211,162,1,24,0,0,0
emp-211,192,-2,16,0,0,0
emp-211,164,159,0,0,1,20
emp-211,171,142,16,0,1,50
emp-211,84,77,0,0,1,64
emp-212,201,174,0,0,2,75
emp-212,210,180,16,178.5,2,14
emp-212,235,136,80,136.5,1,19
emp-212,224,180,8,182.5,1,62
emp-212,224,183,0,184.5,1,91
emp-212,305,231,0,230.5,1,126
emp-212,246,195,0,196.5,1,154
emp-212,259,244,0,246.5,2,184
emp-212,246,154,24,152.5,2,212
emp-212,187,133,8,0,1,12
emp-212,246,203,0,0,1,50
emp-212,218,181,8,0,1,76
emp-212,204,181,0,0,1,104
emp-212,249,167,56,0,1,138
emp-212,178,84,40,0,1,161
emp-212,199,165,16,0,1,196
emp-212,194,160,0,0,1,225
emp-212,243,216,0,0,2,254
emp-212,195,169,0,0,1,27
emp-212,207,141,8,0,1,63
emp-212,177,136,0,0,1,91
emp-212,166,117,23,0,1,121
emp-212,63,26,0,0,1,127
emp-213,160,139,0,0,1,40
emp-213,162.5,127.5,16,0,2,15
emp-213,209,129,80,0,1,36
emp-213,168,136,16,0,1,77
emp-213,187,164,0,0,1,107
emp-213,234,190,0,0,2,132
emp-213,192,148,8,0,1,51
emp-213,216,187,8,0,1,76
emp-213,254,237,8,0,1,112
emp-213,204,170,16,0,1,140
emp-213,216,187,8,0,1,174
emp-213,169,143,8,0,1,202
emp-213,211,182,0,0,1,229
emp-213,216.5,177,32,0,1,266
emp-213,174,161,8,0,1,296
emp-213,168,139,24,0,1,321
emp-213,193,174,0,0,1,349
emp-213,219,198,0,0,2,380
emp-213,172,159,0,0,1,30
emp-213,206,62,104,64.5,1,6
emp-213,158,162,0,160.5,1,34
emp-213,177,160,16,159.5,1,64
emp-213,79,82,0,80.5,1,79
emp-214,175,165,0,0,1,21
emp-214,179,150,0,0,1,49
emp-214,199,71,120,0,1,62
emp-214,171,143,8,0,1,112
emp-214,177,158,0,0,1,138
emp-214,222,184,0,99.5,4,161
emp-214,168,153,8,152.5,1,44
emp-214,172,155,16,155.5,1,70
emp-214,221,214,8,212.5,1,107
emp-214,168,64,48,63.5,1,121
emp-214,212,171,8,0,1,27
emp-214,172,156,8,0,1,58
emp-214,173,145,0,0,1,86
emp-214,212,145,16,0,2,99
emp-214,171,88,80,0,1,35
emp-214,172,126,24,0,1,76
emp-214,191,166,0,0,1,106
emp-214,214,45,0,0,1,114
emp-214,166,125,0,0,1,13
emp-214,208,192,16,0,1,51
emp-214,168,114,40,0,2,79
emp-214,177,150,16,0,3,84
emp-214,81,85,0,0,1,37
emp-215,132,2,72.5,0,0,0
emp-215,248,139,16,137.5,2,23
emp-215,343.5,218,40,220.5,2,47
emp-215,276,172,8,170.5,1,86
emp-215,224,153.5,4,0,1,198
emp-215,327,183,0,0,1,232
emp-215,248,188,0,0,1,258
emp-215,242.5,174,8,0,1,288
emp-215,253.700000003,150,64,0,1,322
emp-215,213,153.5,33,0,1,348
emp-215,290.5,209,16,0,1,385
emp-215,238.5,170.5,23.5,0,2,401
emp-215,224.7000000477,162,6,0,1,47
emp-215,231.5,126,67,0,1,82
emp-215,203.5,110,47,0,1,103
emp-215,213.5,133,24,0,1,139
emp-215,214.6000003815,151.5,16,0,2,155
emp-215,266.5,204.5,0,0,1,48
emp-215,219.200000003,175,0,0,1,78
emp-215,300.5,217.5,24,0,1,112
emp-215,169.5,75.5,74,0,1,134
emp-215,207.2000000477,138,16,0,1,167
emp-215,115.5,80,0,0,1,180
emp-216,176.5,86,0,87.5,1,72
emp-216,165,80,80,72.5,2,82
emp-216,206,45,128,0,2,0
emp-216,162,108,8,0,2,34
emp-216,189.5,160,0,0,3,63
emp-216,215,184,0,0,3,78
emp-216,166,38,0,0,3,0
emp-216,184,141,8,0,2,30
emp-216,143,118,8,0,2,48
emp-216,183,124,32,0,1,33
emp-216,270,195,8,0,1,71
emp-216,206,158,8,0,1,96
emp-216,183,170,0,0,2,105
emp-216,239,167,32,0,1,49
emp-216,195,119,40,0,1,70
emp-216,75.5,-1,16,0,1,104
emp-216,50,1,0,0,1,119
emp-216,213,43,0,0,1,0
emp-216,212,194,0,0,1,26
emp-216,274,252,24,0,1,64
emp-216,180,180,0,0,2,89
emp-216,194,160,16,0,2,96
emp-216,92,87,0,0,1,40
emp-217,159,0,0,0,0,0
emp-217,123,38,56,40.5,1,5
emp-217,158,68,48,68.5,2,37
emp-217,148,70,8,72.5,1,72
emp-217,136,80,0,80.5,1,100
emp-217,166,79,8,80.5,1,134
emp-217,126,43,28,43.5,2,142
emp-217,135,47,25,49.5,2,47
emp-217,177,36,16,37.5,3,55
emp-217,118,6,24,5.5,2,84
emp-217,80,-2,16,0,0,0
emp-217,98,33,40,32.5,1,5
emp-217,175,94,16,96.5,2,35
emp-217,152,58,58,56.5,2,68
emp-217,164,48,40,46.5,2,90
emp-217,62,32,10,32.5,1,119
emp-217,62,2,0,0,0,0
emp-217,148,27,27,26.5,3,183
emp-217,138,4,0,4.5,1,41
emp-217,163.5,12,40,12.5,1,62
emp-217,119,6,0,7.5,1,106
emp-217,116.5,8,20,8.5,2,436
emp-217,81,-2,0,0,0,0
emp-218,165,141,7,0,1,76
emp-218,167,130,24,0,1,107
emp-218,205.5,114.5,8,0,1,125
emp-218,162,123,16,0,2,153
emp-218,162,161,0,0,1,50
emp-218,202,190,0,0,1,82
emp-218,160.5,150.5,0,121,3,89
emp-218,160,98,24,96.5,1,34
emp-218,199,42,0,40.5,1,63
emp-218,120,1,16,0,0,0
emp-218,133,94,0,92.5,1,7
emp-218,193,179,0,180.5,1,34
emp-218,236,210,0,212.5,2,62
emp-218,269,236,0,237.5,2,79
emp-218,270,236,0,234.5,1,62
emp-218,168,84,24,86.5,1,78
emp-218,158,0,80,0,0,0
emp-218,309,150,0,152.5,1,21
emp-218,186,118,0,120.5,2,40
emp-218,204,166,16,166.5,1,35
emp-218,158,38,24,40.5,1,0
emp-218,190,184,8,182.5,1,30
emp-218,109,72,0,72.5,1,40
emp-219,239.5,176.5,0,176,1,76
emp-219,197.5,130.5,26,0,3,92
emp-219,195,159.5,24,0,1,21
emp-219,143,39,8,0,1,0
emp-219,198.5,176,0,0,1,28
emp-219,234,196,0,0,1,29
emp-219,195,168.5,0,0,1,58
emp-219,186.5,161,8,0,2,70
emp-219,230,201.5,16,0,1,51
emp-219,182,145,16,0,1,76
emp-219,218,170.5,40,0,1,105
emp-219,180.5,167.5,8,0,1,140
emp-219,170.5,158,8,0,1,170
emp-219,205.5,76.5,126,0,1,203
emp-219,179,101,24,0,1,230
emp-219,184,147.5,24,0,2,239
emp-219,199.5,186.5,8,0,1,41
emp-219,218.5,124,40,0,1,75
emp-219,210.5,198,0,0,2,92
emp-219,266.5,221,16,0,1,50
emp-219,211.5,190,0,0,1,77
emp-219,177,141.5,16,0,2,195
emp-219,114.5,79.5,16,0,1,212
emp-220,158,162,0,160.5,1,76
emp-220,162,146,16,144.5,1,105
emp-220,201,152,47,153.5,1,133
emp-220,172,65,96,64.5,2,170
emp-220,184,151,0,152.5,1,37
emp-220,222,196,4,196.5,2,55
emp-220,175,152,0,152.5,1,33
emp-220,160,145,16,144.5,1,63
emp-220,198,150,8,152.5,1,97
emp-220,161,138,20,140.5,1,128
emp-220,202.5,200,0,202.5,1,160
emp-220,161,153,0,155.5,1,187
emp-220,161,161,0,160.5,1,217
emp-220,227,207,16,208.5,1,252
emp-220,203,186,16,185.5,1,278
emp-220,160,138,16,136.5,1,20
emp-220,161,161,0,160.5,1,50
emp-220,226,186,19,184.5,1,82
emp-220,175,166,0,166.5,1,111
emp-220,232,199,16,199.5,1,149
emp-220,191,180,0,179.5,1,173
emp-220,163,145,16,144.5,1,205
emp-220,81,69,9,71.5,1,215
emp-221,207,204,0,0,2,33
emp-221,175,156,20,0,1,36
emp-221,236,199,20,0,1,68
emp-221,202,161,8,0,1,100
emp-221,190,143,0,0,1,127
emp-221,237,138,32,0,1,163
emp-221,200,145,0,0,5,183
emp-221,183,154,8,0,2,34
emp-221,208,153,48,0,2,55
emp-221,183,117,40,0,2,35
emp-221,269,211,8,0,4,69
emp-221,211,120,16,0,4,89
emp-221,247,200,0,0,1,63
emp-221,267,216,16,0,1,100
emp-221,179,81,48,0,1,117
emp-221,188.5,126,12,0,1,154
emp-221,234,188,0,0,2,166
emp-221,262,220,4,0,1,56
emp-221,242,199,0,0,2,68
emp-221,269,193,16,0,1,43
emp-221,186,120,40,0,1,64
emp-221,216,130,40,0,1,96
emp-221,90,42,28,0,1,110
emp-222,175,162,0,160.5,1,72
emp-222,197,152,16,152.5,2,76
emp-222,212,74,128,72.5,1,34
emp-222,174,103,0,0,2,23
emp-222,213,159,0,0,2,49
emp-222,280,92,0,0,2,62
emp-222,217.5,-1,0,0,0,0
emp-222,221.5,1,8,0,0,0
emp-222,216,-1,48,0,0,0
emp-222,182,-1,16,0,0,0
emp-222,243.5,120,8,0,1,16
emp-222,171,153,8,0,1,40
emp-222,172,153,0,0,2,58
emp-222,213.5,177,24,0,1,49
emp-222,175,78,40,0,1,71
emp-222,59,1,8,0,1,107
emp-222,53,6,0,0,2,117
emp-222,153,-1,0,0,0,0
emp-222,177,70,8,0,1,6
emp-222,204.5,89,16,0,1,29
emp-222,174.5,110,8,0,1,13
emp-222,223.5,162,16,0,1,42
emp-222,97,93,0,0,1,55
emp-223,192,170,0,168.5,1,21
emp-223,206,172,16,174.5,1,48
emp-223,244,219,8,220.5,2,78
emp-223,175,77,80,77.5,1,15
emp-223,172,67,80,68.5,1,54
emp-223,267,246,0,244.5,1,93
emp-223,186,185,0,187.5,1,121
emp-223,185,179,8,177.5,1,149
emp-223,237,211,8,212.5,1,180
emp-223,210,179,16,177.5,1,210
emp-223,215,131,32,132.5,1,230
emp-223,160,142,8,0,1,23
emp-223,199,162,0,0,1,50
emp-223,231,118,44,0,1,83
emp-223,193,134,40,0,1,105
emp-223,196,160,16,0,2,121
emp-223,216,208,0,0,1,40
emp-223,261,258,0,0,1,76
emp-223,203,192,0,0,1,107
emp-223,232,207,16,0,1,138
emp-223,168,154,0,0,1,168
emp-223,161,143,16,0,1,195
emp-223,79,78,0,0,1,211
emp-224,114.5,51,0,0,1,37
emp-224,119,88,16,89.5,2,21
emp-224,241,131.5,80,134,1,42
emp-224,216.5,149.5,40,151,1,85
emp-224,250,202,0,202.5,1,111
emp-224,257,258,0,259.5,1,149
emp-224,207.5,196.5,0,0,1,22
emp-224,169.5,110.5,8,0,1,42
emp-224,231,-1,8,0,0,0
emp-224,177,-1,16,0,0,0
emp-224,243,119,16,117.5,1,13
emp-224,211,163,8,163.5,1,41
emp-224,206,161,0,163.5,1,69
emp-224,242,129,36,127.5,1,107
emp-224,170,38,120,36.5,1,112
emp-224,197,111,40,112.5,1,160
emp-224,184,121,40,120.5,1,187
emp-224,269.5,205,0,205.5,1,225
emp-224,175,82,0,53.5,3,236
emp-224,203,114,16,116.5,2,7
emp-224,194,116,0,115.5,2,40
emp-224,178,99,32,98.5,1,64
emp-224,80,2,0,2.5,1,71
emp-225,219.5,212,0,0,1,51
emp-225,181.5,159.5,16,30.5,2,76
emp-225,269,209,56,211.5,1,29
emp-225,195,181,8,182.5,1,61
emp-225,217,210.5,0,212,1,93
emp-225,292.5,290.5,0,292,1,128
emp-225,248.5,236.5,0,0,1,19
emp-225,206.5,191.5,4,0,1,48
emp-225,267.5,254.5,16,0,2,58
emp-225,225.5,209.5,8,0,1,49
emp-225,258.5,243.5,0,0,1,86
emp-225,201,116,40,0,1,112
emp-225,178.5,158.5,0,80.5,3,127
emp-225,243,186,40,44.5,2,44
emp-225,207,140,56,139.5,1,63
emp-225,190,135,40,134.5,1,96
emp-225,208,194,0,195.5,1,127
emp-225,265,239,0,240.5,1,161
emp-225,190,134,0,135.5,1,181
emp-225,289.5,254.5,8,0,1,27
emp-225,209.5,204.5,0,0,1,57
emp-225,139,107,16,0,1,86
emp-225,21,13,0,12.5,1,0
emp-226,180.5,174.5,0,0,1,64
emp-226,174,151,24,0,1,91
emp-226,202,206,0,0,1,127
emp-226,158,156,0,156.5,1,22
emp-226,160,162,0,160.5,1,51
emp-226,199,200,0,200.5,1,85
emp-226,168,148,0,150.5,2,112
emp-226,169,144,8,144.5,2,141
emp-226,209,182,8,182.5,2,174
emp-226,181,132,16,132.5,2,202
emp-226,234,179,0,178.5,1,22
emp-226,204,203,0,204.5,1,49
emp-226,204,205,0,204.5,1,75
emp-226,235,217,16,217.5,1,112
emp-226,160,39,120,40.5,1,117
emp-226,161,2,40,0,0,0
emp-226,189,188,0,189.5,1,22
emp-226,242,242,0,241.5,1,58
emp-226,198,192,0,190.5,1,82
emp-226,218,205,16,204.5,1,120
emp-226,164,28,0,27.5,1,0
emp-226,157,80,0,0,1,7
emp-226,81,79,0,0,1,22
emp-227,195,192.5,0,192,1,69
emp-227,161,140,0,141.5,1,97
emp-227,211,171,8,173.5,1,134
emp-227,183.5,150,0,152.5,1,160
emp-227,160,73,88,72.5,1,177
emp-227,302,183,8,184.5,1,226
emp-227,232.5,147,0,147.5,1,251
emp-227,173.5,98,0,99.5,1,273
emp-227,156,-2,80,0,0,0
emp-227,79,76,0,74.5,1,9
emp-227,271.5,198,0,199.5,1,44
emp-227,199,172.5,0,173,1,71
emp-227,209,204,0,203.5,1,100
